News Outlet,Date,Compound,Positive,Neutral,Negative,Tweet Count,Tweet Text
@CBSNews,Mon Apr 02 16:51:49 +0000 2018,0.128,0.13,0.87,0.0,34,Congressional Democrats raise ethics questions about Trump defense fund https://t.co/n0aG5IFtd2 https://t.co/mdN3GCZkmj
@CBSNews,Mon Apr 02 16:30:32 +0000 2018,0.0,0.0,1.0,0.0,35,"Reporter: ""Mr. President, what about the DACA kids?""
Pres. Trump: ""The Democrats have really let them down.""
The pr… https://t.co/a7QJVCKqbQ"
@CBSNews,Mon Apr 02 16:15:25 +0000 2018,0.0,0.0,1.0,0.0,36,"Winnie Madikizela-Mandela, the ex-wife of former South African leader Nelson Mandela -- and a political force and c… https://t.co/7QlgDL3gga"
@CBSNews,Mon Apr 02 16:01:01 +0000 2018,0.0,0.0,1.0,0.0,37,Kremlin says President Trump invited Russian President Vladimir Putin to the White House https://t.co/mCoDVmE0C9 https://t.co/s7IkH0xepf
@CBSNews,Mon Apr 02 15:46:01 +0000 2018,-0.3612,0.0,0.848,0.152,38,"President Trrump defends Sinclair Broadcast after Deadspin video shows anchors reading a script criticizing ""fake""… https://t.co/PENwsHCezG"
@CBSNews,Mon Apr 02 15:30:01 +0000 2018,0.4019,0.188,0.742,0.07,39,Syria's Assad poised for another huge symbolic victory as the biggest rebel group in eastern Ghouta suburbs of Dama… https://t.co/Ooh8DPQ6DU
@CBSNews,Mon Apr 02 15:15:41 +0000 2018,0.3818,0.115,0.885,0.0,40,"A 13 year old who fell into a Los Angeles sewage pipe has been found alive after 8 hours in the ""toxic environment… https://t.co/Ipjrcll50R"
@CBSNews,Mon Apr 02 15:00:02 +0000 2018,-0.6124,0.0,0.615,0.385,41,Kremlin insists billionaire's arrest part of anti-corruption fight https://t.co/XSTFfqom4I https://t.co/V8dAXoW42B
@CBSNews,Mon Apr 02 14:53:35 +0000 2018,0.0,0.0,1.0,0.0,42,The Easter Egg Roll -- one of the oldest White House traditions -- kicks off after remarks from @POTUS. Members of… https://t.co/VFaqLIvCip
@CBSNews,Mon Apr 02 14:50:21 +0000 2018,0.3327,0.101,0.899,0.0,43,“Our military is at a level where it has never been before….The funding of our military was so important and so man… https://t.co/F8q3TCZAN4
@CBSNews,Mon Apr 02 14:49:16 +0000 2018,0.5423,0.176,0.824,0.0,44,"“Our country is doing great. You look at the economy. You look at what is happening. Nothing’s ever easy, but we ha… https://t.co/vgjv53XWIz"
@CBSNews,Mon Apr 02 14:47:28 +0000 2018,0.302,0.152,0.779,0.069,45,"“I want to really thank the first lady, Melania, who has done an incredible job. She worked so hard on this event a… https://t.co/4cwNWykO9Q"
@CBSNews,Mon Apr 02 14:45:01 +0000 2018,-0.8481,0.0,0.465,0.535,46,Sheriff's deputy's vehicle strikes activist protesting Stephon Clark's death https://t.co/4G5Vc2Hcur https://t.co/B1P3mMZt1V
@CBSNews,Mon Apr 02 14:45:01 +0000 2018,0.0,0.0,1.0,0.0,47,"Former New Jersey Gov. Chris Christie on EPA Administrator Scott Pruitt controversy: ""I don't know how you survive… https://t.co/zyzChLdVs7"
@CBSNews,Mon Apr 02 14:44:02 +0000 2018,0.0,0.0,1.0,0.0,48,"WATCH: President Trump and first lady Melania Trump host the annual ""Easter Egg Roll"" at the White House… https://t.co/0TfDZpIdA3"
@CBSNews,Mon Apr 02 14:33:33 +0000 2018,-0.765,0.0,0.72,0.28,49,"Madikizela-Mandela was, along with her ex-husband, a key figure in the fight to end the racist Apartheid system imp… https://t.co/4zJ1mlOk9I"
@CBSNews,Mon Apr 02 14:31:02 +0000 2018,-0.5574,0.0,0.825,0.175,50,"Winnie Madikizela-Mandela, Nelson Mandela's wife, has passed away at 81. ""She died after a long illness... She succ… https://t.co/IxdZM6bG3O"
@CBSNews,Mon Apr 02 14:30:01 +0000 2018,0.0,0.0,1.0,0.0,51,5 tips for Mark Zuckerberg's day in Congress: PR pros who prep CEOs for such high-stakes public grillings have stro… https://t.co/bHchCZp5Vs
@CBSNews,Mon Apr 02 14:15:03 +0000 2018,0.0,0.0,1.0,0.0,52,China's tariff hikes: Here are the U.S. products getting hit https://t.co/cSiIu9dLzG https://t.co/Tv5UlYJAIn
@CBSNews,Mon Apr 02 14:00:02 +0000 2018,-0.5267,0.0,0.779,0.221,53,"President Trump says he wants skilled immigrants, but raises new obstacles https://t.co/d1YKuGhlqr https://t.co/95kqlLWI6d"
@CBSNews,Mon Apr 02 13:45:01 +0000 2018,0.0,0.0,1.0,0.0,54,"In a three-page memo obtained by the AP, White House ""talking points"" lay out seven ""lies"" that it said Shulkin had… https://t.co/kcPDqFGb6O"
@CBSNews,Mon Apr 02 13:30:01 +0000 2018,0.0,0.0,1.0,0.0,55,Japan's Shinzo Abe to visit Mar-a-Lago to discuss North Korea with Trump https://t.co/PXXDvKNM63 https://t.co/ljsJoSR1e4
@CBSNews,Mon Apr 02 13:15:45 +0000 2018,0.7783,0.274,0.726,0.0,56,"""We don't normally handle these situations, and it feels great to help directly bring a new life into this world,""… https://t.co/UOk64ypwxs"
@CBSNews,Mon Apr 02 13:01:01 +0000 2018,0.0,0.0,1.0,0.0,57,Missouri GOP Senate candidate Josh Hawley sidesteps question on Trump's behavior https://t.co/HKByFWYNOI https://t.co/jVcsEzb9iL
@CBSNews,Mon Apr 02 12:47:16 +0000 2018,0.1531,0.078,0.922,0.0,58,Biologists are challenging the idea of naturalist Charles Darwin that evolution can not be observed in real time. U… https://t.co/jsPlcM34p6
@CBSNews,Mon Apr 02 12:41:36 +0000 2018,0.1154,0.065,0.935,0.0,59,"A firefighter surprised two young girls at their home in Ohio, but when he took off his mask and helmet, they reali… https://t.co/azLZXi40q6"
@CBSNews,Mon Apr 02 12:35:13 +0000 2018,0.0,0.0,1.0,0.0,60,Here’s a look at this morning’s other headlines on @CBSThisMorning: https://t.co/XrcsXi5mE7
@CBSNews,Mon Apr 02 12:30:01 +0000 2018,-0.6486,0.0,0.751,0.249,61,"Pres. Trump tweets ""DACA is dead"" after spending Easter slamming Mexico, Democrats https://t.co/YF1x2TLrwG https://t.co/grH8B4YzWc"
@CBSNews,Mon Apr 02 12:24:36 +0000 2018,0.0,0.0,1.0,0.0,62,Dr. Martin Luther King Jr.’s children speak about their father's legacy and say he was far more radical in his idea… https://t.co/IDwaJAhhb4
@CBSNews,Mon Apr 02 12:18:40 +0000 2018,-0.5994,0.0,0.83,0.17,63,"This week marks the 50th anniversary of the assassination of Dr. Martin Luther King Jr. Only on CBS News,… https://t.co/aVbFkZoB5v"
@CBSNews,Mon Apr 02 12:11:20 +0000 2018,0.0,0.0,1.0,0.0,64,"Dr. Martin Luther King Jr. was assassinated 50 years ago this week. Ahead and only on CBS News, his children reflec… https://t.co/HdWB5LFyPj"
@CBSNews,Mon Apr 02 12:08:40 +0000 2018,0.2263,0.112,0.888,0.0,65,Student protestors at Howard University are entering their fifth straight day occupying schools' administrative bui… https://t.co/BLjSItWnQD
@CBSNews,Mon Apr 02 12:06:08 +0000 2018,-0.4019,0.0,0.863,0.137,66,China's new tariffs on American products take effect today amid heightened tensions over trade. China announced the… https://t.co/t24wWKU3AP
@CBSNews,Mon Apr 02 12:05:05 +0000 2018,0.25,0.126,0.787,0.087,67,Lawmakers are pushing back against Pres. Trump’s vow that there will be no deal to save the DACA program. Trump twe… https://t.co/9L0uerUbZ9
@CBSNews,Mon Apr 02 12:01:01 +0000 2018,0.0,0.0,1.0,0.0,68,"China's defunct space station, Tiangong 1, re-entered the Earth's atmosphere after 8 p.m. ET Sunday, mostly burning… https://t.co/GL05Ea97Iv"
@CBSNews,Mon Apr 02 11:52:32 +0000 2018,0.0,0.0,1.0,0.0,69,Here’s a look at this morning’s other headlines on @CBSThisMorning https://t.co/f4C84V3fes
@CBSNews,Mon Apr 02 11:46:15 +0000 2018,0.0,0.0,1.0,0.0,70,French President Emmanuel Macron spoke with @WIRED editor-in-chief and CBS News contributor @nxthompson and said th… https://t.co/lapQy4yBF6
@CBSNews,Mon Apr 02 11:45:01 +0000 2018,0.0,0.0,1.0,0.0,71,"With tech companies tracking us online, @TonyDokoupil tried to see if it's even possible to shop online without giv… https://t.co/DkjoVscPfY"
@CBSNews,Mon Apr 02 11:37:32 +0000 2018,-0.2023,0.125,0.714,0.161,72,The entertainment world is remembering TV writer and producer Steven Bochco. He died yesterday after a long battle… https://t.co/l1CXWlwCZt
@CBSNews,Mon Apr 02 11:33:39 +0000 2018,-0.802,0.0,0.676,0.324,73,Investigators say the crash off a California cliff that killed a Washington state family may have been intentional.… https://t.co/sB5ib4qmJy
@CBSNews,Mon Apr 02 11:33:07 +0000 2018,0.0,0.0,1.0,0.0,74,"Here are three things you should know this morning:
1⃣Russia tests anti-ballistic missile
2⃣Jury selection in Cosby… https://t.co/LOc78SUdKs"
@CBSNews,Mon Apr 02 11:21:01 +0000 2018,0.0,0.0,1.0,0.0,75,"Remembering Steven Bochco, TV creator of ""Hill Street Blues"" and ""NYPD Blue""  https://t.co/WSUBh4bjsu https://t.co/c9qH6fN0l7"
@CBSNews,Mon Apr 02 11:18:46 +0000 2018,0.0,0.0,1.0,0.0,76,"Millions of shoppers at Saks Fifth Avenue, Saks off Fifth and Lord &amp; Taylor may be impacted by a massive data breac… https://t.co/uuShVNJaAa"
@CBSNews,Mon Apr 02 11:14:28 +0000 2018,0.0,0.0,1.0,0.0,77,The Sacramento Sheriff's Dept. will release more information after one of its vehicles hit a protester Saturday. A… https://t.co/9rbgV8uU1j
@CBSNews,Mon Apr 02 11:12:40 +0000 2018,0.0,0.0,1.0,0.0,78,Hundreds of schools in Oklahoma and Kentucky are closed today as thousands of teachers prepare to rally at their St… https://t.co/fnhKnkN1WP
@CBSNews,Mon Apr 02 11:11:57 +0000 2018,0.0,0.0,1.0,0.0,79,Pieces of the defunct Chinese space station crashed overnight into a remote part of the South Pacific. The Tiangong… https://t.co/imDW8ErDPs
@CBSNews,Mon Apr 02 11:10:52 +0000 2018,0.0,0.0,1.0,0.0,80,"A Spring snowstorm is affecting 35 million people in the East. Around two inches could fall in New York, while part… https://t.co/muCYhKqdeY"
@CBSNews,Mon Apr 02 11:08:42 +0000 2018,0.128,0.09,0.846,0.065,81,China imposed significant tariffs overnight on more than 100 imported American goods. The move is in retaliation fo… https://t.co/rKLZNq7kXj
@CBSNews,Mon Apr 02 11:05:33 +0000 2018,-0.4019,0.101,0.688,0.211,82,President Trump promised no more immigration talks with Congress and also threatened to end NAFTA if Mexico does no… https://t.co/lE5eMedCDw
@CBSNews,Mon Apr 02 11:04:03 +0000 2018,-0.4228,0.095,0.728,0.177,83,"Fifty years after Martin Luther King Jr.'s assassination, a vast majority of Americans call him a very important hi… https://t.co/YAQvi03t6g"
@CBSNews,Mon Apr 02 11:00:02 +0000 2018,-0.5994,0.0,0.822,0.178,84,"This week marks the 50th anniversary of the assassination of Dr. Martin Luther King Jr. Ahead on @CBSThisMorning,… https://t.co/QpD6pxc3LY"
@CBSNews,Mon Apr 02 10:55:01 +0000 2018,-0.802,0.0,0.676,0.324,85,Investigators say the crash off a California cliff that killed a Washington state family may have been intentional.… https://t.co/NzOyR1yVM5
@CBSNews,Mon Apr 02 10:45:01 +0000 2018,0.0,0.0,1.0,0.0,86,AHEAD on @CBSThisMorning: @CecileRichards is entering her final weeks at the helm of Planned Parenthood. She will s… https://t.co/SfBSB1MKV8
@CBSNews,Mon Apr 02 10:41:01 +0000 2018,-0.802,0.0,0.676,0.324,87,"Deadly SUV cliff crash that killed a Washington state family may have been intentional, according preliminary evide… https://t.co/mJaZ2mMNeI"
@CBSNews,Mon Apr 02 10:27:00 +0000 2018,0.0,0.0,1.0,0.0,88,"RT @CBSThisMorning: THIS MORNING: 
🔜@danackerman talks about the latest data breach
🔜@ianbremmer discusses China's new tariffs on American…"
@CBSNews,Mon Apr 02 10:21:01 +0000 2018,0.1531,0.263,0.556,0.182,89,Commentary: Want to be loved by the Left? Get fired by Trump https://t.co/htqkDqIjJH https://t.co/laBa4jWrIS
@CBSNews,Mon Apr 02 10:03:04 +0000 2018,-0.5423,0.0,0.759,0.241,90,"Saks Fifth Avenue, Lord &amp; Taylor stores suffer data breach https://t.co/uza30WLOfo https://t.co/PDCjkhekmy"
@CBSNews,Mon Apr 02 09:54:04 +0000 2018,-0.9042,0.0,0.472,0.528,91,"Death toll rises, Israel rejects calls for probe into Gaza violence https://t.co/2NMiL7xDhV https://t.co/XMRF5ppgmK"
@CBSNews,Mon Apr 02 09:48:03 +0000 2018,0.0,0.0,1.0,0.0,92,Villanova and Michigan head to NCAA national title game https://t.co/mShhDUbl3v https://t.co/Iy7xumDR7g
@CBSNews,Mon Apr 02 09:40:06 +0000 2018,-0.6705,0.0,0.71,0.29,93,Three year old killed in drive-by shooting just outside Atlanta https://t.co/ZKra7wCekF https://t.co/w7FUzIs87t
@CBSNews,Mon Apr 02 09:33:04 +0000 2018,0.0,0.0,1.0,0.0,94,"New Yorker turns garbage into art, and turns his home into a museum https://t.co/XQ1oaN9AdT https://t.co/BRKdkdHhvD"
@CBSNews,Mon Apr 02 09:18:03 +0000 2018,0.4939,0.198,0.802,0.0,95,Preservationists race to save old shipwreck battered by waves on Florida beach https://t.co/lIbmZ273iL https://t.co/jbBassIYM7
@CBSNews,Mon Apr 02 09:12:04 +0000 2018,-0.4404,0.0,0.791,0.209,96,Frantic search for teen who apparently fell into sewage pipe https://t.co/653vg2bufj https://t.co/ZamIDYWj4d
@CBSNews,Mon Apr 02 09:03:04 +0000 2018,-0.6249,0.0,0.76,0.24,97,"U.N. refugee chief says there are ""not enough"" resources to tackle crisis https://t.co/BmYjwxEUfH https://t.co/gFXlr6rgbE"
@CBSNews,Mon Apr 02 08:48:04 +0000 2018,-0.4939,0.0,0.775,0.225,98,Instruments stolen from Bruce Springsteen's E Street Band guitarist Nils Lofgren https://t.co/iJ1TLkGcrj https://t.co/aXhUj29VrH
@CBSNews,Mon Apr 02 08:33:04 +0000 2018,0.4939,0.186,0.814,0.0,99,Teens begin 50-mile march to Memphis in honor of Martin Luther King Jr. https://t.co/20OCE6aWD4 https://t.co/kwnUOhA2pF
@CBSNews,Mon Apr 02 08:18:04 +0000 2018,0.0,0.0,1.0,0.0,100,"John Krasinski &amp; Emily Blunt find ""A Quiet Place"" together https://t.co/1VWJWMVUOO https://t.co/eVrldqEmc9"
